quorum_check_enabled,ongaro_lease_enabled,leaseguard_enabled,inherit_lease_enabled,defer_commit_enabled,end_ts,writes,reads
True,False,False,False,False,363133,0,1
True,False,False,False,False,363430,1,0
True,False,False,False,False,363903,0,1
True,False,False,False,False,364191,1,0
True,False,False,False,False,364432,0,1
True,False,False,False,False,364700,1,0
True,False,False,False,False,364898,0,1
True,False,False,False,False,365159,0,1
True,False,False,False,False,365423,1,0
True,False,False,False,False,365674,0,1
True,False,False,False,False,365910,0,1
True,False,False,False,False,366183,1,0
True,False,False,False,False,366406,0,1
True,False,False,False,False,366988,0,1
True,False,False,False,False,367626,1,0
True,False,False,False,False,367991,0,1
True,False,False,False,False,368203,0,1
True,False,False,False,False,368453,1,0
True,False,False,False,False,368701,0,1
True,False,False,False,False,368971,0,1
True,False,False,False,False,369225,1,0
True,False,False,False,False,369603,0,1
True,False,False,False,False,369866,0,1
True,False,False,False,False,370163,0,1
True,False,False,False,False,370377,0,1
True,False,False,False,False,370611,0,1
True,False,False,False,False,370878,1,0
True,False,False,False,False,371096,0,1
True,False,False,False,False,371376,1,0
True,False,False,False,False,371636,1,0
True,False,False,False,False,371880,0,1
True,False,False,False,False,372112,0,1
True,False,False,False,False,372383,1,0
True,False,False,False,False,372601,1,0
True,False,False,False,False,372854,0,1
True,False,False,False,False,373471,0,1
True,False,False,False,False,373735,0,1
True,False,False,False,False,374022,1,0
True,False,False,False,False,374250,0,1
True,False,False,False,False,374511,0,1
True,False,False,False,False,374748,0,1
True,False,False,False,False,375020,1,0
True,False,False,False,False,375252,1,0
True,False,False,False,False,375601,0,1
True,False,False,False,False,375867,0,1
True,False,False,False,False,376079,0,1
True,False,False,False,False,376459,0,1
True,False,False,False,False,376753,1,0
True,False,False,False,False,377788,0,1
True,False,False,False,False,378324,0,1
True,False,False,False,False,378578,1,0
True,False,False,False,False,378874,1,0
True,False,False,False,False,379138,0,1
True,False,False,False,False,379374,0,1
True,False,False,False,False,379626,1,0
True,False,False,False,False,379846,0,1
True,False,False,False,False,380120,0,1
True,False,False,False,False,380352,1,0
True,False,False,False,False,380618,0,1
True,False,False,False,False,380859,0,1
True,False,False,False,False,381404,0,1
True,False,False,False,False,381632,0,1
True,False,False,False,False,381886,0,1
True,False,False,False,False,382131,0,1
True,False,False,False,False,382394,1,0
True,False,False,False,False,382633,0,1
True,False,False,False,False,382877,0,1
True,False,False,False,False,383112,1,0
True,False,False,False,False,383372,0,1
True,False,False,False,False,383655,1,0
True,False,False,False,False,383898,1,0
True,False,False,False,False,384162,0,1
True,False,False,False,False,384372,0,1
True,False,False,False,False,384624,1,0
True,False,False,False,False,384887,0,1
True,False,False,False,False,385164,0,1
True,False,False,False,False,385378,1,0
True,False,False,False,False,385663,0,1
True,False,False,False,False,386057,0,1
True,False,False,False,False,386604,0,1
True,False,False,False,False,386863,0,1
True,False,False,False,False,387301,0,1
True,False,False,False,False,387680,1,0
True,False,False,False,False,387929,0,1
True,False,False,False,False,388173,1,0
True,False,False,False,False,388374,1,0
True,False,False,False,False,388651,0,1
True,False,False,False,False,388906,0,1
True,False,False,False,False,389177,0,1
True,False,False,False,False,389427,0,1
True,False,False,False,False,390072,0,1
True,False,False,False,False,390313,1,0
True,False,False,False,False,390577,1,0
True,False,False,False,False,390825,0,1
True,False,False,False,False,391041,0,1
True,False,False,False,False,391324,1,0
True,False,False,False,False,391557,0,1
True,False,False,False,False,391820,1,0
True,False,False,False,False,392072,0,1
True,False,False,False,False,392848,1,0
True,False,False,False,False,393082,0,1
True,False,False,False,False,393355,0,1
True,False,False,False,False,393863,0,1
True,False,False,False,False,394099,0,1
True,False,False,False,False,394403,0,1
True,False,False,False,False,394634,0,1
True,False,False,False,False,394878,1,0
True,False,False,False,False,395104,0,1
True,False,False,False,False,395417,1,0
True,False,False,False,False,395654,1,0
True,False,False,False,False,396208,0,1
True,False,False,False,False,396410,0,1
True,False,False,False,False,396685,0,1
True,False,False,False,False,397027,0,1
True,False,False,False,False,397281,1,0
True,False,False,False,False,397504,0,1
True,False,False,False,False,397769,1,0
True,False,False,False,False,398005,0,1
True,False,False,False,False,398314,0,1
True,False,False,False,False,398595,1,0
True,False,False,False,False,398843,0,1
True,False,False,False,False,399115,0,1
True,False,False,False,False,399411,0,1
True,False,False,False,False,399651,0,1
True,False,False,False,False,399905,1,0
True,False,False,False,False,400145,1,0
True,False,False,False,False,400419,0,1
True,False,False,False,False,400630,0,1
True,False,False,False,False,400914,0,1
True,False,False,False,False,401157,1,0
True,False,False,False,False,401807,1,0
True,False,False,False,False,402036,0,1
True,False,False,False,False,402321,0,1
True,False,False,False,False,402522,1,0
True,False,False,False,False,402854,0,1
True,False,False,False,False,403110,1,0
True,False,False,False,False,403378,0,1
True,False,False,False,False,403671,0,1
True,False,False,False,False,403928,0,1
True,False,False,False,False,404986,0,1
True,False,False,False,False,405242,0,1
True,False,False,False,False,405482,0,1
True,False,False,False,False,405722,1,0
True,False,False,False,False,405983,1,0
True,False,False,False,False,406212,0,1
True,False,False,False,False,406473,1,0
True,False,False,False,False,406726,0,1
True,False,False,False,False,406948,0,1
True,False,False,False,False,407232,0,1
True,False,False,False,False,407539,0,1
True,False,False,False,False,407917,0,1
True,False,False,False,False,408193,1,0
True,False,False,False,False,408421,0,1
True,False,False,False,False,408662,0,1
True,False,False,False,False,408934,1,0
True,False,False,False,False,409315,1,0
True,False,False,False,False,409546,0,1
True,False,False,False,False,409770,1,0
True,False,False,False,False,410509,0,1
True,False,False,False,False,410793,1,0
True,False,False,False,False,411032,0,1
True,False,False,False,False,411267,0,1
True,False,False,False,False,411514,0,1
True,False,False,False,False,411767,0,1
True,False,False,False,False,412020,1,0
True,False,False,False,False,412280,0,1
True,False,False,False,False,412759,0,1
True,False,False,False,False,413058,1,0
True,False,False,False,False,413425,0,1
True,False,False,False,False,413643,0,1
True,False,False,False,False,414059,1,0
True,False,False,False,False,414328,0,1
True,False,False,False,False,414593,1,0
True,False,False,False,False,414827,0,1
True,False,False,False,False,415079,0,1
True,False,False,False,False,415765,1,0
True,False,False,False,False,416001,0,1
True,False,False,False,False,416263,0,1
True,False,False,False,False,416478,0,1
True,False,False,False,False,416741,1,0
True,False,False,False,False,416999,0,1
True,False,False,False,False,417248,0,1
True,False,False,False,False,417499,0,1
True,False,False,False,False,417850,1,0
True,False,False,False,False,418070,0,1
True,False,False,False,False,418318,0,1
True,False,False,False,False,418584,1,0
True,False,False,False,False,419517,0,1
True,False,False,False,False,419772,0,1
True,False,False,False,False,420022,1,0
True,False,False,False,False,420278,0,1
True,False,False,False,False,420555,1,0
True,False,False,False,False,421029,0,1
True,False,False,False,False,421303,0,1
True,False,False,False,False,421563,1,0
True,False,False,False,False,421831,0,1
True,False,False,False,False,422077,0,1
True,False,False,False,False,422309,0,1
True,False,False,False,False,422570,0,1
True,False,False,False,False,422839,1,0
True,False,False,False,False,423391,1,0
True,False,False,False,False,423634,1,0
True,False,False,False,False,423884,0,1
True,False,False,False,False,424142,0,1
True,False,False,False,False,424332,0,1
True,False,False,False,False,424608,0,1
True,False,False,False,False,425011,0,1
True,False,False,False,False,425286,1,0
True,False,False,False,False,425505,0,1
True,False,False,False,False,425799,0,1
True,False,False,False,False,426032,1,0
True,False,False,False,False,426298,1,0
True,False,False,False,False,426540,0,1
True,False,False,False,False,426767,0,1
True,False,False,False,False,427039,0,1
True,False,False,False,False,427273,1,0
True,False,False,False,False,427526,0,1
True,False,False,False,False,427800,1,0
True,False,False,False,False,428183,0,1
True,False,False,False,False,428720,0,1
True,False,False,False,False,428968,0,1
True,False,False,False,False,429259,1,0
True,False,False,False,False,429480,0,1
True,False,False,False,False,429755,1,0
True,False,False,False,False,429976,0,1
True,False,False,False,False,430725,0,1
True,False,False,False,False,430999,0,1
True,False,False,False,False,431241,0,1
True,False,False,False,False,431482,0,1
True,False,False,False,False,431730,1,0
True,False,False,False,False,431974,1,0
True,False,False,False,False,432218,0,1
True,False,False,False,False,432510,0,1
True,False,False,False,False,433281,0,1
True,False,False,False,False,433540,1,0
True,False,False,False,False,433789,1,0
True,False,False,False,False,434040,1,0
True,False,False,False,False,434264,0,1
True,False,False,False,False,434528,0,1
True,False,False,False,False,434785,0,1
True,False,False,False,False,435061,0,1
True,False,False,False,False,435459,0,1
True,False,False,False,False,435719,0,1
True,False,False,False,False,435947,0,1
True,False,False,False,False,436198,0,1
True,False,False,False,False,436459,1,0
True,False,False,False,False,436689,1,0
True,False,False,False,False,436957,0,1
True,False,False,False,False,437303,1,0
True,False,False,False,False,437705,0,1
True,False,False,False,False,437993,0,1
True,False,False,False,False,438259,1,0
True,False,False,False,False,438717,0,1
True,False,False,False,False,439004,0,1
True,False,False,False,False,439241,1,0
True,False,False,False,False,439585,0,1
True,False,False,False,False,439837,1,0
True,False,False,False,False,440113,0,1
True,False,False,False,False,440725,0,1
True,False,False,False,False,440983,0,1
True,False,False,False,False,441239,1,0
True,False,False,False,False,441467,0,1
True,False,False,False,False,441745,0,1
True,False,False,False,False,442015,0,1
True,False,False,False,False,442289,1,0
True,False,False,False,False,442520,0,1
True,False,False,False,False,442782,0,1
True,False,False,False,False,443229,1,0
True,False,False,False,False,443464,0,1
True,False,False,False,False,444043,0,1
True,False,False,False,False,444287,1,0
True,False,False,False,False,444539,1,0
True,False,False,False,False,444784,0,1
True,False,False,False,False,445043,0,1
True,False,False,False,False,445350,0,1
True,False,False,False,False,445639,1,0
True,False,False,False,False,445925,0,1
True,False,False,False,False,446153,0,1
True,False,False,False,False,446380,0,1
True,False,False,False,False,446626,0,1
True,False,False,False,False,446884,1,0
True,False,False,False,False,447137,0,1
True,False,False,False,False,447530,1,0
True,False,False,False,False,447743,0,1
True,False,False,False,False,447999,1,0
True,False,False,False,False,448227,0,1
True,False,False,False,False,448563,1,0
True,False,False,False,False,448760,0,1
True,False,False,False,False,449038,0,1
True,False,False,False,False,449270,0,1
True,False,False,False,False,449545,1,0
True,False,False,False,False,450062,0,1
True,False,False,False,False,450339,0,1
True,False,False,False,False,450551,0,1
True,False,False,False,False,450795,0,1
True,False,False,False,False,451052,1,0
True,False,False,False,False,451301,0,1
True,False,False,False,False,451779,1,0
True,False,False,False,False,452052,0,1
True,False,False,False,False,452357,0,1
True,False,False,False,False,453048,1,0
True,False,False,False,False,453511,0,1
True,False,False,False,False,453743,1,0
True,False,False,False,False,453987,0,1
True,False,False,False,False,454258,0,1
True,False,False,False,False,454509,1,0
